model,outcome,term,coefficient,standard_error,p_value,ci_low,ci_high,occupation_year_cells,occupation_clusters,r_squared,weight_col,outcome_name,q_value_bh,reject_fdr_5pct
wage_preferred_pooled,mean_log_real_wage_2024,exposure_z_post,-0.0024793431837272072,0.006167818984676863,0.6878711600524706,-0.014597556983046588,0.009638870615592173,1494,498,0.998784033663854,baseline_wage_weight,wage,0.7041954243715027,False
wage_preferred_pooled,mean_log_real_wage_2024,complementarity_z_post,-0.0013113742271644267,0.003452058454131091,0.7041954243715027,-0.008093801289118834,0.005471052834789982,1494,498,0.998784033663854,baseline_wage_weight,wage,0.7041954243715027,False
wage_preferred_pooled,mean_log_real_wage_2024,ec_interaction_post,-0.0019649150408755957,0.003524765159475873,0.5774642655302733,-0.008890192501358415,0.004960362419607223,1494,498,0.998784033663854,baseline_wage_weight,wage,0.7041954243715027,False
employment_preferred_pooled,log_employment,exposure_z_post,-0.012936937995523434,0.011535610788796625,0.2626258476085439,-0.03560151330028921,0.009727637309242348,1494,498,0.9973039073746279,none,employment,0.39393877141281586,False
employment_preferred_pooled,log_employment,complementarity_z_post,-0.0024439377160755055,0.007878677615377482,0.7565416116061036,-0.017923558638196026,0.013035683206045017,1494,498,0.9973039073746279,none,employment,0.7565416116061036,False
employment_preferred_pooled,log_employment,ec_interaction_post,-0.010430837396183352,0.0076848621251126275,0.17529474786434138,-0.02552965960250426,0.004667984810137558,1494,498,0.9973039073746279,none,employment,0.39393877141281586,False
employment_share_preferred_pooled,log_employment_share,exposure_z_post,-0.012936937995503797,0.011535610788796233,0.2626258476092511,-0.03560151330026881,0.009727637309261215,1494,498,0.9973039162035677,none,employment_share,0.3939387714138767,False
employment_share_preferred_pooled,log_employment_share,complementarity_z_post,-0.0024439377160721696,0.00787867761537698,0.7565416116064102,-0.017923558638191704,0.013035683206047362,1494,498,0.9973039162035677,none,employment_share,0.7565416116064102,False
employment_share_preferred_pooled,log_employment_share,ec_interaction_post,-0.010430837396161758,0.007684862125111595,0.17529474786517535,-0.025529659602480638,0.004667984810157124,1494,498,0.9973039162035677,none,employment_share,0.3939387714138767,False
